Subject,Number,Name,Section Title,Fall,Spring,Summer
AE,598,Special Topics,Modal Analysis of Fluid Flow,True,False,False
AE,598,Special Topics,Planetary Entry GNC,False,True,False
AE,598,Special Topics,Reinforcement Learning,False,True,False
AE,599,Thesis Research,,True,True,True
AFAS,102,Leadership Laboratory,,True,True,False
AFAS,111,Heritage and Values of the United States Air Force I,,True,False,False
AFAS,112,Heritage and Values of the United States Air Force II,,False,True,False
AFAS,120,Intro to US Armed Forces,,True,False,False
AFAS,221,Team and Leadership Fundamentals I,,True,False,False
AFAS,222,Team and Leadership Fundamentals II,,False,True,False
AFAS,331,Leading People and Effective Communication I,,True,False,False
AFAS,332,Leading People and Effective Communication II,,False,True,False
AFAS,341,Nat Sec Afrs/Prep Actv Duty I,,True,False,True
AFAS,342,Nat Sec Afrs/Prep Actv Duty II,,False,True,False
AFRO,100,Intro to African American St,,True,True,True
AFRO,101,"Black America, 1619 Present",,True,True,False
AFRO,103,Black Women in the Diaspora,,False,True,False
AFRO,105,Black Literature in America,,True,True,False
AFRO,106,Hist Arch Americas,,True,False,False
AFRO,122,Russia and Black America,,False,True,False
AFRO,132,African American Music,,True,True,True
AFRO,134,"Religion, Race, and Resistance",,True,True,False
AFRO,199,Undergraduate Open Seminar,Russia and Black America,False,True,False
AFRO,201,US Racial &amp; Ethnic Politics,,True,True,True
AFRO,211,Intro to African American Film,,True,False,False
AFRO,215,US Citizenship Comparatively,,True,True,False
AFRO,220,Intro to Research Methods AfAm,,False,True,False
AFRO,221,History of the Prison,,False,True,False
AFRO,224,Humanist Persp of Afro Am Exp,,True,False,False
AFRO,224,Humanist Persp of Afro Am Exp,Race and Food Security,False,True,False
AFRO,224,Humanist Persp of Afro Am Exp,Slavery & Religion In Blk Exp,False,True,False
AFRO,226,Black Women Contemp US Society,,False,True,False
AFRO,227,Studies in Black Television,,True,False,False
AFRO,228,Hip Hop Music: History and Culture,,True,True,False
AFRO,243,Pan Africanism,,True,False,False
AFRO,250,Introduction to Health and Wellness in the Black Community,,True,False,False
AFRO,259,Early African American Literature and Culture,,True,True,False
AFRO,260,Modern African American Literature and Culture,,True,True,False
AFRO,261,Intro to the African Diaspora,,False,True,False
AFRO,275,Afro American History to 1877,,True,False,False
AFRO,276,Afro American Hist Since 1877,,False,True,False
AFRO,281,Constructing Race in America,,True,True,False
AFRO,298,Spec Topics African Am Studies,,False,True,False
AFRO,298,Spec Topics African Am Studies,Becoming Martin & Malcom,False,True,False
AFRO,298,Spec Topics African Am Studies,Topics in Literature & Culture,False,True,False
AFRO,310,Race and Cultural Diversity,,True,True,False
AFRO,312,Psychology of Race &amp; Ethnicity,,True,False,False
AFRO,340,Dancing Black Popular Culture,,True,True,False
AFRO,341,Gov &amp; Pol in Africa,,True,False,False
AFRO,342,Black Men and Masculinities,,False,True,False
AFRO,343,Criminalization and Punishment,,True,True,False
AFRO,345,Becoming Malcolm X and Martin Luther King Jr.,,True,False,False
AFRO,378,Race and Revolutions,,False,True,False
AFRO,380,Black Women Hist &amp; Cultures,,False,True,False
AFRO,383,Hist of Blk Women's Activism,,True,False,False
AFRO,398,Spec Topics Afro Am Studies,,False,True,True
AFRO,398,Spec Topics Afro Am Studies,Black Diasporic Religions,False,True,False
AFRO,398,Spec Topics Afro Am Studies,"Race, Science, Technology",True,False,False
AFRO,400,African Diasporic Thought in the Caribbean,,True,False,False
AFRO,411,African American Psychology,,True,True,False
AFRO,421,Racial and Ethnic Families,,True,True,False
AFRO,460,Slavery in the United States,,True,False,False
AFRO,465,"Race, Sex, and Deviance",,False,True,False
AFRO,482,Immersion Journalism,,True,True,False
AFRO,490,Theory in African American St,,True,False,False
AFRO,495,Senior Thesis Seminar,,False,True,False
AFRO,498,Spec Topics African Am Studies,African American Rel History,True,False,False
AFRO,498,Spec Topics African Am Studies,Black Liberation Theologies,True,False,False
AFRO,498,Spec Topics African Am Studies,Independent Study,False,True,False
AFRO,498,Spec Topics African Am Studies,"Race, Body, & Being Blk Thgt",False,True,False
AFRO,500,Core Probs African Am Studies,,True,False,False
AFRO,501,Problems African American Hist,Lynching and Racial Violence,False,True,False
AFRO,531,Race and Cultural Critique,,False,True,False
AFRO,595,Directed Independent Readings,,True,True,False
AFRO,597,Problems in African Am Studies,,False,True,False
AFRO,597,Problems in African Am Studies,"Afro Am Biblio, Librarianship",True,False,False
AFRO,597,Problems in African Am Studies,Blk nationalism radical Blknss,True,False,False
AFRO,597,Problems in African Am Studies,Decolonizing Knowledge,False,True,False
AFRO,597,Problems in African Am Studies,Seminar Afro American Lit,True,False,False
AFRO,598,Res Sem in African Am Studies,,False,True,False
AFRO,598,Res Sem in African Am Studies,Interdisciplinary Methods,True,False,False
AFRO,598,Res Sem in African Am Studies,Interseminars Summer Intensive,False,False,True
AFST,103,Black Women in the Diaspora,,False,True,False
AFST,111,History of Africa to 1800,,True,False,False
AFST,112,History of Africa from 1800,,False,True,False
AFST,199,Undergraduate Open Seminar,,True,True,True
AFST,210,Introduction to Modern African Literature,,False,True,False
AFST,213,African Muslim Societies,,True,False,False
AFST,222,Introduction to Modern Africa,,False,False,True
AFST,231,Elementary Swahili I,,True,False,True
AFST,232,Elementary Swahili II,,False,True,True
AFST,233,Context in International Interventions,,True,True,False
AFST,241,Elementary Wolof I,,True,False,True
AFST,242,Elementary Wolof II,,False,True,False
AFST,243,Pan Africanism,,True,False,False
AFST,251,Elementary Zulu I,,True,False,False
AFST,252,Elementary Zulu II,,False,True,False
AFST,254,Economic Systems in Africa,,True,True,False
AFST,338,Egypt Since World War I,,True,False,False
AFST,405,Topics Swahili Lang &amp; Lit I,,True,False,False
AFST,406,Topics Swahili Lang &amp; Lit II,,False,True,False
AFST,407,Adv Topics Swahili Lang&amp;Lit I,,True,False,True
AFST,408,Adv Topics Swahili Lang&amp;Lit II,,False,True,False
AFST,412,Lang in African Culture &amp; Soc,,False,True,False
AFST,433,Intermediate Swahili I,,True,False,True
AFST,434,Intermediate Swahili II,,False,True,True
AFST,435,Advanced Swahili I,,True,False,False
AFST,436,Advanced Swahili II,,False,True,False
AFST,443,Intermediate Wolof I,,True,False,False
AFST,444,Intermediate Wolof II,,False,True,False
AFST,445,Advanced Wolof I,,True,False,False
AFST,446,Advanced Wolof II,,False,True,False
AFST,451,Intermediate Zulu I,,True,False,False
AFST,490,Independent Study,,True,True,True
AFST,510,Problems in African History,,False,True,False
AFST,515,Practicum in African Studies,,False,True,False
AFST,522,Development of African Studies,,False,True,False
AFST,550,Special Topics,,True,True,True
AFST,599,Thesis Research,,True,True,True
AGCM,199,Undergraduate Open Seminar,,False,True,False
AGCM,220,Communicating Agriculture,,True,True,False
AGCM,310,Investigating Agricultural Communications,,False,True,False
AGCM,315,Social Media Management in Agricultural Communications,,True,False,False
AGCM,320,Public Information Campaigns,,False,True,False
AGCM,330,Environmental Communications,,True,False,False
AGCM,375,International Agricultural Communications,,True,False,False
AGCM,380,Publication Development and Production,,False,True,False
AGCM,398,Undergraduate Seminar,,True,True,False
AGCM,398,Undergraduate Seminar,Professional Development,False,True,False
AGCM,420,Public Information Campaigns,,False,True,False
AGCM,495,Communicating Science,,True,True,False
AGCM,499,Seminar,,False,True,False
AGCM,499,Seminar,"Culture, Comm and Env/Ag",True,False,False
AGED,199,Undergraduate Open Seminar,Ind Program Observation,False,True,False
AGED,220,Prog Del in Ag &amp; Leadership Ed,,True,False,False
AGED,250,Observation and Program Analys,,False,True,False
AGED,350,Early Field Experience,,True,False,False
AGED,410,Grad Early Field Experience,,False,True,False
AGED,420,Curr Design &amp; Instruction,,False,True,False
AGED,421,Teaching Strategies in AGED,,True,False,False
AGED,430,Youth Development Programs,,True,False,False
AGED,450,Program Delivery and Eval,,False,True,False
AGED,496,Beginning Agriculture Teachers Seminar,,True,False,False
AGED,498,Second Year Agriculture Teacher Seminar,,False,False,True
AGED,499,Seminar,,False,False,True
AGED,499,Seminar,Engines: Small to Large,False,False,True
AGED,500,Special Topics in Ag Education,CASE Institute,True,False,False
AGED,501,Inquiry Based Curriculum in Agricultural STEM and Biotechnology Education,,True,False,False
AGED,510,Education Program Management,,True,False,False
AGED,511,Grad Professional Dev in Ag Ed,,True,False,False
AHS,125,Freshmen Scholars Seminar,James Scholars Seminar,True,True,False
AHS,199,Undergraduate Open Seminar,,True,False,False
AHS,199,Undergraduate Open Seminar,Applied Data Solutions,True,True,False
AHS,199,Undergraduate Open Seminar,I LEAP Scholars Seminar,True,False,False
AHS,199,Undergraduate Open Seminar,Italian Health Care Systems,False,True,False
AHS,199,Undergraduate Open Seminar,James Scholar Undergrad Mentor,True,True,False
AHS,199,Undergraduate Open Seminar,Veteran & Mil Conn Transition,True,False,False
AHS,292,AHS Study Abroad,,True,True,True
AHS,365,Civic Engagement in Wellness,,True,False,False
AHS,375,Comm Partners &amp; Health,,True,True,False
AHS,399,Advanced Open Seminar,"Health, Aging and Dis Ind Proj",True,False,False
AHS,399,Advanced Open Seminar,Independent Study,True,False,False
AHS,399,Advanced Open Seminar,James Scholar Honors Research,True,True,False
AHS,494,Special Topics,Accessible Electronic Material,False,True,False
AHS,494,Special Topics,Design Accessible Web Res,False,True,False
AHS,494,Special Topics,Disability & Assistive Technol,True,False,False
AHS,494,Special Topics,Entrepreneurship for Veterans,True,False,False
AHS,494,Special Topics,Research Methods in Health Sci,True,False,False
AHS,494,Special Topics,STAT models in Health Sciences,False,True,False
AIS,101,Intro to Amer Indian Studies,,True,True,False
AIS,214,American Indian Law &amp; Politics,,True,False,False
AIS,265,Intro to American Indian Lit,,True,True,False
AIS,275,Am Indian and Indigenous Film,,True,True,False
AIS,277,Encounters in Native America,,True,False,False
AIS,278,Native American History,,False,True,False
AIS,285,Indigenous Thinkers,,True,True,False
AIS,288,American Indians of Illinois,,True,True,False
AIS,295,US Citizenship Comparatively,,True,True,False
AIS,343,Criminalization and Punishment,,True,True,False
AIS,357,Literatures of the Displaced,,True,True,False
AIS,459,Topics in American Indian Lit,,False,True,False
AIS,481,History of American Indian Education,,True,False,False
AIS,490,Adv Topics in Am Ind Studies,Native American Collaborations,True,False,False
AIS,491,Readings in Am Ind Studies,,False,True,False
AIS,501,Indigenous Critical Theory,,False,True,False
AIS,502,Indigenous Decolonial Methods,,True,True,False
AIS,503,Seminar in Indigenous Studies,,True,True,True
ALEC,110,"Introduction to Agricultural Leadership, Education and Communications",,True,False,False
ALEC,115,"Let’s Talk about Food, Agriculture, and the Environment",,True,False,False
ALEC,294,Research Internship,,False,True,False
ALEC,295,Independent Study or Research,,True,True,False
ALEC,393,"Internship in Agricultural Leadership, Education and Communications",,True,True,False
ALEC,396,Honors Research or Thesis,,True,True,False
ALEC,400,"Foundations of Agricultural Leadership, Education and Communications",,True,False,False
ALEC,410,"Program Planning, Implementation and Evaluation",,True,True,False
ALEC,451,Professional Development in ALEC,,True,False,False
ALEC,490,Foundations of Adult Training and Development,,True,True,False
ALEC,491,Getting 110% Effort – Principles of Adult Motivation,,True,True,False
ALEC,492,Digitizing Development – Teaching and Training Online,,True,True,False
ALEC,499,Seminar,,False,True,False
ALEC,500,"Foundations of Agricultural Leadership, Education and Communications",,True,False,False
ALEC,505,Science and Art of Teaching and Learning,,True,True,False
ALEC,510,"Program Planning, Implementation and Evaluation",,True,False,False
ALEC,540,Volunteer Management,,False,True,False
ALEC,545,Research Methods and Design,,True,False,False
ALEC,549,Independent Study,,False,True,True
ALEC,595,Capstone Curriculum Project,,False,True,False
ALEC,599,Thesis Research,,False,True,False
ANSC,100,Intro to Animal Sciences,,True,True,False
ANSC,101,Contemporary Animal Issues,,False,True,False
ANSC,103,Working With Farm Animals,,True,True,False
ANSC,110,Life With Animals and Biotech,,True,True,False
ANSC,120,The Art and Ethics of Animal Documentaries,,False,True,False
ANSC,198,Building Habits for Success in Animal Sciences,,True,False,False
ANSC,199,Undergraduate Open Seminar,,True,True,True
ANSC,199,Undergraduate Open Seminar,Comp Anim in Society Disc,True,False,False
ANSC,199,Undergraduate Open Seminar,Foal Watch,False,True,False
ANSC,199,Undergraduate Open Seminar,Ignite,True,False,False
ANSC,199,Undergraduate Open Seminar,Quadrathlon,False,True,False
ANSC,199,Undergraduate Open Seminar,Skills for College Success,True,True,False
ANSC,201,Principles of Dairy Production,,False,True,False
ANSC,205,World Animal Resources,,True,True,True
ANSC,206,Horse Management,,True,False,False
ANSC,207,The Science of Pets and How to Care for Them,,True,True,False
ANSC,210,Grilling and BBQ Science,,True,True,False
ANSC,211,Breeding Animal Evaluation,,False,True,False
ANSC,215,Introduction to Animal Evaluation,,False,True,False
ANSC,215,Introduction to Animal Evaluation,Animal Welfare Assessment,True,False,False
ANSC,215,Introduction to Animal Evaluation,Intro to Meat Eval,True,False,False
ANSC,215,Introduction to Animal Evaluation,Introduction to Livestock Eval,True,False,False
ANSC,215,Introduction to Animal Evaluation,Introduction to Meat Eval,True,False,False
ANSC,221,"Cells, Metabolism and Genetics",,True,False,False
ANSC,222,Anatomy and Physiology,,True,False,False
ANSC,223,Animal Nutrition,,False,True,False
ANSC,224,Animal Reproduction and Growth,,False,True,False
ANSC,250,Companion Animals in Society,,True,True,True
ANSC,251,Epidemics and Infectious Diseases,,True,False,False
ANSC,255,Animal Ethics,,True,True,False
ANSC,256,Horse's Role in Human History,,True,True,False
ANSC,298,Animal Science Careers and Professional Development,,True,True,False
ANSC,301,"Food Animal Production, Management, and Evaluation",,False,True,False
ANSC,305,Human Animal Interactions,,True,True,False
